transaction_id,timestamp,amount,merchant_category,card_present,country_code,hour_of_day,day_of_week,customer_id,merchant_id,num_prev_txn_1h,distance_from_home_km,is_anomaly
TXN0003054,2024-01-11 14:30:00,19.27,grocery,False,US,15,3,3491,732,1,1.2,0
TXN0003675,2024-01-13 18:15:00,353.62,retail,True,CA,19,5,4665,180,0,4.1,0
TXN0007776,2024-01-28 00:00:00,707.66,grocery,False,US,1,6,4127,1844,2,2.9,0
TXN0007218,2024-01-26 01:30:00,29.9,restaurant,True,US,2,4,2664,210,0,34.6,0
TXN0006722,2024-01-24 08:10:00,16.41,retail,True,US,10,2,2591,357,4,12.2,0
TXN0003300,2024-01-12 11:00:00,64.09,grocery,True,US,11,4,2364,1448,0,10.6,0
TXN0003310,2024-01-12 11:50:00,18.04,grocery,True,US,13,4,1810,1157,0,24.4,0
TXN0007221,2024-01-26 01:45:00,30.61,online,True,GB,2,4,2346,1324,2,10.8,0
TXN0008519,2024-01-30 13:55:00,53.79,restaurant,True,US,13,1,1061,1862,1,7.5,0
TXN0005954,2024-01-21 16:10:00,25.84,grocery,True,US,17,6,1390,1591,2,1.6,0
TXN0000832,2024-01-03 21:20:00,8.56,online,True,US,22,2,3986,771,0,1.3,0
TXN0003462,2024-01-13 00:30:00,6.83,gas,False,CA,2,5,4432,1116,0,7.3,0
TXN0007643,2024-01-27 12:55:00,12.32,online,True,US,14,5,4017,542,0,4.1,0
TXN0000054,2024-01-01 04:30:00,18.83,retail,True,US,4,0,2813,1299,0,20.9,0
TXN0003451,2024-01-12 23:35:00,77.09,grocery,True,US,23,4,3313,162,0,4.2,0
TXN0006305,2024-01-22 21:25:00,410.35,retail,True,US,21,0,4162,1543,0,1.0,0
TXN0001481,2024-01-06 03:25:00,65.1,grocery,True,US,3,5,4628,776,0,12.0,0
TXN0004873,2024-01-17 22:05:00,7.86,grocery,False,CA,22,2,3838,417,1,2.5,0
TXN0008038,2024-01-28 21:50:00,46.16,restaurant,True,US,21,6,4600,736,3,16.8,0
TXN0003335,2024-01-12 13:55:00,23.63,restaurant,True,US,14,4,4582,594,2,10.5,0
TXN0006016,2024-01-21 21:20:00,113.42,restaurant,False,US,22,6,3861,1915,1,7.6,0
TXN0004926,2024-01-18 02:30:00,139.1,retail,True,US,4,3,2063,295,5,22.0,0
TXN0005797,2024-01-21 03:05:00,42.37,grocery,False,US,3,6,2797,1308,3,21.9,0
TXN0009831,2024-01-07 23:30:00,19068.41,travel,False,US,4,3,1365,1161,0,1924.9,1
TXN0005083,2024-01-18 15:35:00,25.41,restaurant,True,US,16,3,3780,702,1,14.5,0
TXN0006645,2024-01-24 01:45:00,33.91,restaurant,True,US,3,2,3238,875,0,0.6,0
TXN0005490,2024-01-20 01:30:00,24.4,retail,False,US,1,5,4817,876,1,13.0,0
TXN0000768,2024-01-03 16:00:00,7.13,restaurant,True,US,16,2,4111,725,0,8.1,0
TXN0002065,2024-01-08 04:05:00,26.91,retail,True,CA,4,0,3849,1932,2,14.8,0
TXN0009500,2024-01-01 02:00:00,11460.82,retail,False,US,23,3,1123,489,0,1713.8,1
TXN0007311,2024-01-26 09:15:00,233.93,gas,True,US,9,4,3305,1129,1,3.0,0
TXN0008477,2024-01-30 10:25:00,384.81,online,False,US,12,1,2459,387,0,6.8,0
TXN0004524,2024-01-16 17:00:00,115.25,restaurant,True,GB,17,1,4906,1526,0,24.4,0
TXN0002717,2024-01-10 10:25:00,40.22,online,True,US,12,2,2537,1253,0,3.9,0
TXN0002079,2024-01-08 05:15:00,11.04,retail,True,US,7,0,1992,911,3,1.6,0
TXN0008914,2024-01-31 22:50:00,118.41,online,True,US,23,2,4177,318,1,10.2,0
TXN0000951,2024-01-04 07:15:00,56.95,online,True,US,7,3,2651,1332,2,0.5,0
TXN0008058,2024-01-28 23:30:00,205.59,online,True,US,0,6,2630,1916,0,5.6,0
TXN0002482,2024-01-09 14:50:00,42.99,retail,True,US,16,1,4739,1375,2,5.2,0
TXN0001759,2024-01-07 02:35:00,36.04,grocery,False,US,3,6,2628,267,4,3.5,0
TXN0004422,2024-01-16 08:30:00,6.01,online,True,US,8,1,2646,898,3,15.7,0
TXN0006704,2024-01-24 06:40:00,9.78,grocery,True,US,8,2,1057,1658,3,8.3,0
TXN0005182,2024-01-18 23:50:00,30.8,retail,True,US,23,3,3013,1404,1,20.2,0
TXN0008533,2024-01-30 15:05:00,41.79,restaurant,True,US,15,1,2068,1053,0,22.5,0
TXN0003701,2024-01-13 20:25:00,11.36,restaurant,True,US,20,5,1421,1520,2,12.3,0
TXN0004243,2024-01-15 17:35:00,13.43,restaurant,True,US,17,0,4512,1226,2,4.9,0
TXN0000688,2024-01-03 09:20:00,19.09,grocery,True,US,10,2,3426,848,0,7.0,0
TXN0003432,2024-01-12 22:00:00,22.0,online,False,US,0,4,3024,1559,2,5.8,0
TXN0004944,2024-01-18 04:00:00,27.29,online,True,US,5,3,3905,279,0,6.1,0
TXN0000966,2024-01-04 08:30:00,24.36,travel,True,US,9,3,1709,469,1,5.0,0
TXN0009484,2024-02-02 22:20:00,20.03,online,True,US,0,4,1183,1997,4,0.5,0
TXN0002713,2024-01-10 10:05:00,8.43,grocery,True,US,11,2,4962,697,1,8.8,0
TXN0004757,2024-01-17 12:25:00,92.32,retail,True,US,12,2,1662,1166,3,22.1,0
TXN0009545,2024-01-02 00:30:00,0.66,online,False,BR,1,3,4039,1017,0,3821.7,1
TXN0006320,2024-01-22 22:40:00,6.38,gas,True,US,22,0,3569,929,2,19.5,0
TXN0005975,2024-01-21 17:55:00,33.26,retail,True,CA,18,6,2394,1925,2,4.8,0
TXN0003572,2024-01-13 09:40:00,51.21,gas,True,US,9,5,4209,1071,2,6.2,0
TXN0005299,2024-01-19 09:35:00,53.35,retail,False,US,10,4,4196,604,1,1.8,0
TXN0001990,2024-01-07 21:50:00,52.92,gas,True,US,22,6,2645,1691,1,3.7,0
TXN0001205,2024-01-05 04:25:00,14.75,online,True,US,4,4,1923,978,1,20.8,0
TXN0004971,2024-01-18 06:15:00,6.07,retail,True,US,8,3,1679,687,3,1.7,0
TXN0006783,2024-01-24 13:15:00,209.16,gas,False,US,15,2,1379,1737,1,1.5,0
TXN0003600,2024-01-13 12:00:00,105.84,travel,False,US,12,5,1134,185,2,20.8,0
TXN0006490,2024-01-23 12:50:00,111.34,grocery,True,US,14,1,2170,829,5,5.5,0
TXN0008609,2024-01-30 21:25:00,10.59,gas,False,US,23,1,4083,1623,1,9.9,0
TXN0009978,2024-01-11 01:00:00,255.45,online,False,BR,2,1,3264,184,13,444.0,1
TXN0008070,2024-01-29 00:30:00,234.45,grocery,True,US,0,0,3117,1297,1,19.1,0
TXN0008577,2024-01-30 18:45:00,34.4,retail,True,US,19,1,4470,1122,1,5.1,0
TXN0007973,2024-01-28 16:25:00,73.0,gas,True,US,17,6,4299,604,2,11.2,0
TXN0001625,2024-01-06 15:25:00,128.83,restaurant,True,US,15,5,1341,865,2,4.4,0
TXN0000536,2024-01-02 20:40:00,17.35,online,True,US,20,1,3967,780,0,0.1,0
TXN0008766,2024-01-31 10:30:00,55.8,grocery,True,US,11,2,2660,1624,1,5.7,0
TXN0007970,2024-01-28 16:10:00,36.27,restaurant,True,GB,16,6,2358,1502,1,32.8,0
TXN0004212,2024-01-15 15:00:00,64.37,restaurant,True,MX,16,0,4387,1114,1,0.7,0
TXN0006456,2024-01-23 10:00:00,38.66,online,True,US,10,1,3711,1807,1,10.4,0
TXN0003507,2024-01-13 04:15:00,56.67,restaurant,True,US,5,5,3053,1521,2,12.1,0
TXN0008393,2024-01-30 03:25:00,8.24,gas,True,US,4,1,1195,1528,0,26.0,0
TXN0007112,2024-01-25 16:40:00,134.31,restaurant,True,US,16,3,3066,646,1,3.8,0
TXN0002708,2024-01-10 09:40:00,47.59,online,True,US,11,2,2925,480,2,0.3,0
TXN0005031,2024-01-18 11:15:00,88.65,online,True,US,12,3,3912,776,2,8.6,0
TXN0006514,2024-01-23 14:50:00,3.28,restaurant,True,US,15,1,2897,794,3,4.8,0
TXN0004662,2024-01-17 04:30:00,65.39,retail,True,US,6,2,4781,451,0,4.3,0
TXN0004021,2024-01-14 23:05:00,51.12,restaurant,True,US,0,6,4223,1774,4,14.5,0
TXN0001854,2024-01-07 10:30:00,58.57,grocery,True,US,12,6,1117,969,1,11.3,0
TXN0009425,2024-02-02 17:25:00,373.06,gas,True,US,19,4,3098,765,1,10.1,0
TXN0002872,2024-01-10 23:20:00,9.13,retail,True,CA,23,2,1024,1341,1,34.9,0
TXN0003030,2024-01-11 12:30:00,29.38,grocery,False,US,12,3,1076,948,1,18.5,0
TXN0001645,2024-01-06 17:05:00,35.31,retail,True,CA,17,5,3030,635,1,8.5,0
TXN0003417,2024-01-12 20:45:00,102.85,retail,False,US,20,4,3282,415,1,9.2,0
TXN0003476,2024-01-13 01:40:00,2.55,restaurant,False,US,3,5,3605,767,0,32.4,0
TXN0009552,2024-01-02 04:00:00,413.53,online,True,CN,1,1,3574,939,8,682.0,1
TXN0001792,2024-01-07 05:20:00,46.0,gas,True,US,7,6,3802,1275,0,0.2,0
TXN0003797,2024-01-14 04:25:00,9.33,retail,False,US,4,6,4812,1478,2,3.5,0
TXN0003368,2024-01-12 16:40:00,47.64,retail,True,US,18,4,2407,707,0,3.8,0
TXN0007196,2024-01-25 23:40:00,16.7,grocery,True,US,0,3,3538,326,0,1.8,0
TXN0009641,2024-01-04 00:30:00,255.44,travel,False,CN,3,0,2753,1352,19,2916.1,1
TXN0005109,2024-01-18 17:45:00,68.75,online,False,US,19,3,2428,334,1,2.7,0
TXN0006024,2024-01-21 22:00:00,6.66,retail,False,US,0,6,1102,614,1,9.1,0
TXN0008795,2024-01-31 12:55:00,173.6,retail,True,US,12,2,2587,108,1,4.8,0
TXN0009294,2024-02-02 06:30:00,8.63,gas,False,US,7,4,3591,1031,2,16.2,0
TXN0000126,2024-01-01 10:30:00,191.71,grocery,False,US,12,0,3321,1133,0,5.8,0
TXN0005959,2024-01-21 16:35:00,146.93,grocery,True,US,16,6,1557,1561,0,15.5,0
TXN0003876,2024-01-14 11:00:00,8.6,retail,True,GB,11,6,3515,178,2,21.1,0
TXN0004451,2024-01-16 10:55:00,24.62,grocery,True,US,10,1,3893,180,2,21.4,0
TXN0007147,2024-01-25 19:35:00,65.35,online,True,GB,20,3,2191,957,3,0.6,0
TXN0003531,2024-01-13 06:15:00,26.47,retail,True,US,6,5,4177,1637,2,6.9,0
TXN0000827,2024-01-03 20:55:00,28.76,online,True,CA,22,2,2572,1995,1,18.3,0
TXN0007790,2024-01-28 01:10:00,19.17,gas,True,US,2,6,4301,404,1,6.1,0
TXN0000984,2024-01-04 10:00:00,51.9,restaurant,True,US,11,3,1160,1040,1,1.5,0
TXN0007783,2024-01-28 00:35:00,24.98,retail,True,US,2,6,4608,1414,0,0.7,0
TXN0002443,2024-01-09 11:35:00,80.45,restaurant,True,US,11,1,4050,1106,1,10.8,0
TXN0008554,2024-01-30 16:50:00,168.9,retail,True,US,16,1,3667,1497,1,23.8,0
TXN0000345,2024-01-02 04:45:00,2.78,grocery,False,GB,6,1,4143,139,0,19.8,0
TXN0000814,2024-01-03 19:50:00,15.59,retail,True,US,21,2,1443,449,2,11.5,0
TXN0006166,2024-01-22 09:50:00,73.98,grocery,False,US,11,0,2376,1335,2,11.2,0
TXN0005779,2024-01-21 01:35:00,16.13,restaurant,False,US,1,6,4116,1471,0,28.7,0
TXN0002116,2024-01-08 08:20:00,35.7,grocery,True,MX,8,0,4706,1707,0,12.5,0
TXN0000793,2024-01-03 18:05:00,52.96,grocery,True,US,19,2,4145,1257,0,8.1,0
TXN0006898,2024-01-24 22:50:00,9.58,restaurant,True,MX,22,2,2206,178,2,4.6,0
TXN0002674,2024-01-10 06:50:00,24.84,gas,False,US,7,2,1271,1966,5,3.2,0
TXN0000094,2024-01-01 07:50:00,4.37,grocery,True,US,7,0,4737,321,2,3.4,0
TXN0004225,2024-01-15 16:05:00,54.74,online,True,US,18,0,3590,1450,2,11.6,0
TXN0003756,2024-01-14 01:00:00,26.09,online,True,US,1,6,2327,325,2,5.7,0
TXN0002891,2024-01-11 00:55:00,54.92,grocery,True,US,1,3,1137,153,2,11.5,0
TXN0002371,2024-01-09 05:35:00,24.88,restaurant,True,CA,6,1,4911,1796,1,26.1,0
TXN0009388,2024-02-02 14:20:00,52.6,gas,True,US,14,4,3616,584,0,0.7,0
TXN0003228,2024-01-12 05:00:00,69.32,grocery,True,US,5,4,2033,403,3,7.8,0
TXN0007863,2024-01-28 07:15:00,21.49,online,False,US,8,6,1988,452,6,0.5,0
TXN0006359,2024-01-23 01:55:00,12.08,retail,True,US,3,1,4627,1932,2,7.3,0
TXN0009196,2024-02-01 22:20:00,6.23,restaurant,True,US,0,3,3106,1014,2,2.7,0
TXN0007326,2024-01-26 10:30:00,74.26,grocery,False,US,11,4,2505,1917,2,4.6,0
TXN0006028,2024-01-21 22:20:00,92.35,retail,True,US,0,6,2022,1681,4,2.2,0
TXN0001865,2024-01-07 11:25:00,39.99,grocery,False,US,12,6,2579,103,3,20.7,0
TXN0004612,2024-01-17 00:20:00,19.94,grocery,True,US,0,2,3563,944,1,17.9,0
TXN0002645,2024-01-10 04:25:00,27.45,restaurant,True,US,4,2,1684,1266,2,4.6,0
TXN0002243,2024-01-08 18:55:00,102.63,retail,False,US,19,0,1052,660,1,0.9,0
TXN0005373,2024-01-19 15:45:00,15.66,retail,True,US,17,4,1673,1567,1,14.3,0
TXN0002336,2024-01-09 02:40:00,916.83,restaurant,True,US,4,1,3812,819,3,7.3,0
TXN0000950,2024-01-04 07:10:00,4.19,retail,True,US,9,3,4364,1275,1,6.1,0
TXN0001120,2024-01-04 21:20:00,56.85,online,True,GB,21,3,4472,633,3,17.1,0
TXN0002204,2024-01-08 15:40:00,121.15,retail,False,US,16,0,4329,987,1,17.0,0
TXN0000419,2024-01-02 10:55:00,168.06,gas,True,US,11,1,2343,761,2,1.9,0
TXN0000922,2024-01-04 04:50:00,38.21,gas,True,MX,6,3,1307,195,0,1.4,0
TXN0008669,2024-01-31 02:25:00,34.59,grocery,True,US,2,2,4424,414,3,29.3,0
TXN0005408,2024-01-19 18:40:00,9.0,grocery,False,US,20,4,4227,514,1,10.1,0
TXN0005788,2024-01-21 02:20:00,13.82,retail,True,US,3,6,1917,1827,1,5.0,0
TXN0005742,2024-01-20 22:30:00,66.7,grocery,True,US,0,5,4230,349,2,7.1,0
TXN0007667,2024-01-27 14:55:00,14.39,restaurant,True,US,16,5,4784,568,2,0.1,0
TXN0005567,2024-01-20 07:55:00,7.73,retail,False,US,8,5,4346,1554,3,0.1,0
TXN0008135,2024-01-29 05:55:00,72.18,grocery,True,US,7,0,4072,1237,2,7.0,0
TXN0001202,2024-01-05 04:10:00,54.83,grocery,True,US,5,4,2837,1042,0,8.7,0
TXN0005765,2024-01-21 00:25:00,38.82,gas,True,US,0,6,3311,742,0,9.2,0
TXN0008389,2024-01-30 03:05:00,162.93,retail,True,US,5,1,3325,1526,1,2.6,0
TXN0001970,2024-01-07 20:10:00,24.95,gas,True,US,20,6,2845,418,4,64.6,0
TXN0004018,2024-01-14 22:50:00,22.53,restaurant,True,CA,0,6,3472,274,0,49.4,0
TXN0003687,2024-01-13 19:15:00,55.31,online,True,GB,20,5,3720,982,0,6.4,0
TXN0001997,2024-01-07 22:25:00,29.67,grocery,True,US,0,6,1154,1154,1,9.3,0
TXN0004033,2024-01-15 00:05:00,67.62,online,True,US,0,0,4885,1349,3,10.2,0
TXN0001248,2024-01-05 08:00:00,26.95,online,False,US,9,4,2605,791,3,19.0,0
TXN0002192,2024-01-08 14:40:00,9.98,online,True,US,14,0,2361,664,0,4.5,0
TXN0002712,2024-01-10 10:00:00,30.27,restaurant,False,US,10,2,3311,1793,1,1.0,0
TXN0002190,2024-01-08 14:30:00,79.15,gas,True,US,15,0,4236,1286,1,12.4,0
TXN0004670,2024-01-17 05:10:00,1.53,online,True,US,7,2,3153,734,2,21.9,0
TXN0005142,2024-01-18 20:30:00,18.51,grocery,True,US,20,3,4883,673,2,12.2,0
TXN0005984,2024-01-21 18:40:00,1.69,travel,False,US,18,6,4826,866,0,2.0,0
TXN0006565,2024-01-23 19:05:00,67.31,grocery,False,US,20,1,4915,550,2,10.3,0
TXN0007804,2024-01-28 02:20:00,6.44,online,True,US,2,6,3643,832,1,5.1,0
TXN0006943,2024-01-25 02:35:00,51.0,retail,False,US,3,3,2406,424,0,16.4,0
TXN0002136,2024-01-08 10:00:00,44.64,restaurant,True,US,12,0,3783,1833,2,2.0,0
TXN0001065,2024-01-04 16:45:00,30.81,grocery,False,US,16,3,4392,437,3,5.0,0
TXN0000600,2024-01-03 02:00:00,61.47,restaurant,False,US,4,2,1993,634,0,12.1,0
TXN0004227,2024-01-15 16:15:00,343.84,online,True,US,18,0,4569,1201,2,8.7,0
TXN0007577,2024-01-27 07:25:00,32.24,gas,False,US,9,5,4888,365,1,60.1,0
TXN0000077,2024-01-01 06:25:00,40.05,grocery,True,US,7,0,3455,1686,3,10.7,0
TXN0007546,2024-01-27 04:50:00,47.4,retail,False,MX,5,5,1777,335,1,3.6,0
TXN0002898,2024-01-11 01:30:00,11.76,retail,False,US,2,3,2853,1480,3,11.3,0
TXN0004820,2024-01-17 17:40:00,18.82,online,True,US,17,2,4986,764,3,6.8,0
TXN0009302,2024-02-02 07:10:00,52.58,restaurant,False,US,8,4,2536,1250,1,4.5,0
TXN0006413,2024-01-23 06:25:00,22.7,online,True,US,8,1,3559,1168,0,13.5,0
TXN0009064,2024-02-01 11:20:00,14.91,grocery,True,US,12,3,2876,1378,1,6.1,0
TXN0008007,2024-01-28 19:15:00,12.77,restaurant,True,US,20,6,3585,496,0,3.1,0
TXN0005468,2024-01-19 23:40:00,51.73,gas,True,US,1,4,3103,1646,0,31.4,0
TXN0005951,2024-01-21 15:55:00,76.28,grocery,True,US,17,6,2525,285,2,2.5,0
TXN0003391,2024-01-12 18:35:00,4.17,grocery,False,US,20,4,4990,1409,3,19.7,0
TXN0005415,2024-01-19 19:15:00,4.61,retail,False,US,19,4,3078,1521,4,0.6,0
TXN0002560,2024-01-09 21:20:00,50.95,gas,False,US,23,1,2725,1171,1,8.0,0
TXN0008162,2024-01-29 08:10:00,8.27,restaurant,True,MX,8,0,1028,1599,4,7.4,0
TXN0002635,2024-01-10 03:35:00,141.02,online,True,US,5,2,1217,103,3,0.2,0
TXN0005256,2024-01-19 06:00:00,59.42,retail,True,US,7,4,1952,548,1,2.0,0
TXN0003530,2024-01-13 06:10:00,215.6,grocery,True,US,6,5,1413,949,0,1.2,0
TXN0008567,2024-01-30 17:55:00,34.39,restaurant,False,GB,19,1,1527,849,1,12.8,0
TXN0001908,2024-01-07 15:00:00,18.84,restaurant,True,MX,17,6,2881,1890,3,8.7,0
TXN0000235,2024-01-01 19:35:00,15.1,restaurant,True,US,20,0,1904,444,1,6.5,0
TXN0001604,2024-01-06 13:40:00,22.76,grocery,False,US,15,5,3631,1485,1,17.0,0
TXN0007984,2024-01-28 17:20:00,50.89,grocery,True,US,19,6,2066,1333,0,3.1,0
TXN0003490,2024-01-13 02:50:00,7.73,gas,True,US,4,5,1766,1196,0,6.9,0
TXN0001994,2024-01-07 22:10:00,36.8,retail,False,US,22,6,3327,1358,1,0.7,0
TXN0002824,2024-01-10 19:20:00,33.48,grocery,True,US,20,2,2008,1833,2,35.2,0
TXN0009285,2024-02-02 05:45:00,40.11,grocery,False,US,7,4,4087,635,1,10.4,0
TXN0001342,2024-01-05 15:50:00,56.08,gas,True,US,15,4,2130,253,1,5.4,0
TXN0008512,2024-01-30 13:20:00,22.53,retail,False,US,15,1,2326,1889,3,27.3,0
TXN0001619,2024-01-06 14:55:00,13.3,gas,True,US,14,5,4689,1274,3,13.3,0
TXN0005287,2024-01-19 08:35:00,13.21,grocery,True,US,9,4,4950,1152,1,9.7,0
TXN0002060,2024-01-08 03:40:00,5.83,retail,True,US,3,0,1170,499,1,7.0,0
TXN0009955,2024-01-10 13:30:00,1897.78,travel,False,CN,3,6,1386,518,0,4016.2,1
TXN0002219,2024-01-08 16:55:00,5.57,grocery,True,US,18,0,2299,1528,4,0.3,0
TXN0006038,2024-01-21 23:10:00,12.57,travel,True,US,0,6,4296,1900,0,12.9,0
TXN0000260,2024-01-01 21:40:00,24.88,restaurant,False,US,22,0,1323,758,4,3.0,0
TXN0009365,2024-02-02 12:25:00,4.86,gas,True,GB,12,4,3236,1145,3,8.8,0
TXN0009093,2024-02-01 13:45:00,3.88,retail,True,US,15,3,4986,130,1,14.3,0
TXN0003744,2024-01-14 00:00:00,953.02,retail,True,US,0,6,1329,1075,0,0.2,0
TXN0002026,2024-01-08 00:50:00,65.25,retail,False,US,1,0,2456,710,1,13.9,0
TXN0006988,2024-01-25 06:20:00,14.95,restaurant,True,US,6,3,2216,410,1,4.0,0
TXN0004234,2024-01-15 16:50:00,144.78,gas,True,US,18,0,1008,366,2,9.7,0
TXN0001917,2024-01-07 15:45:00,113.34,retail,True,GB,17,6,3196,431,1,4.9,0
TXN0001828,2024-01-07 08:20:00,11.57,online,True,US,9,6,3080,1622,1,8.4,0
TXN0006233,2024-01-22 15:25:00,290.02,retail,False,US,17,0,4756,1206,0,9.8,0
TXN0009332,2024-02-02 09:40:00,39.88,restaurant,True,US,11,4,4893,1345,1,9.3,0
TXN0006283,2024-01-22 19:35:00,8.29,retail,True,GB,20,0,1622,112,2,0.7,0
TXN0004208,2024-01-15 14:40:00,127.3,restaurant,True,US,16,0,4815,1493,3,2.4,0
TXN0000224,2024-01-01 18:40:00,36.91,grocery,True,US,20,0,4346,417,1,7.5,0
TXN0008915,2024-01-31 22:55:00,27.36,restaurant,True,US,23,2,3678,828,2,18.4,0
TXN0006469,2024-01-23 11:05:00,190.32,travel,True,US,13,1,2604,1640,0,6.0,0
TXN0009413,2024-02-02 16:25:00,5.35,online,False,CA,17,4,2350,972,1,4.2,0
TXN0000846,2024-01-03 22:30:00,1502.11,online,True,US,23,2,4120,1894,2,7.6,0
TXN0004289,2024-01-15 21:25:00,54.41,retail,True,US,22,0,1017,1977,4,0.7,0
TXN0005560,2024-01-20 07:20:00,232.7,online,True,US,7,5,3737,1220,1,7.3,0
TXN0002551,2024-01-09 20:35:00,29.08,retail,True,US,20,1,1156,604,1,11.9,0
TXN0000117,2024-01-01 09:45:00,34.0,restaurant,True,MX,9,0,2563,1804,4,2.5,0
TXN0008837,2024-01-31 16:25:00,20.16,restaurant,True,US,16,2,3036,1406,1,0.2,0
TXN0005966,2024-01-21 17:10:00,12.71,travel,True,US,17,6,2534,245,3,12.7,0
TXN0008195,2024-01-29 10:55:00,15.53,restaurant,True,US,10,0,1030,871,2,57.7,0
TXN0008659,2024-01-31 01:35:00,75.29,gas,True,US,3,2,3377,611,2,19.4,0
TXN0007489,2024-01-27 00:05:00,27.15,restaurant,True,US,1,5,3132,1952,1,26.3,0
TXN0000005,2024-01-01 00:25:00,6.94,retail,True,US,1,0,4213,1894,0,40.9,0
TXN0005342,2024-01-19 13:10:00,38.3,retail,True,US,15,4,4324,1984,3,0.7,0
TXN0009111,2024-02-01 15:15:00,89.8,grocery,True,US,16,3,3051,1652,2,7.4,0
TXN0004324,2024-01-16 00:20:00,10.81,online,True,US,0,1,1827,1503,2,15.1,0
TXN0001063,2024-01-04 16:35:00,128.85,retail,False,US,18,3,2662,738,1,0.5,0
TXN0002590,2024-01-09 23:50:00,12.18,restaurant,True,US,1,1,1172,1666,2,3.0,0
TXN0008434,2024-01-30 06:50:00,48.0,retail,True,US,6,1,4575,751,4,8.1,0
TXN0003735,2024-01-13 23:15:00,19.39,restaurant,True,US,23,5,2157,1743,3,6.8,0
TXN0003517,2024-01-13 05:05:00,30.81,grocery,True,US,6,5,2020,210,3,2.5,0
TXN0006986,2024-01-25 06:10:00,8.72,restaurant,False,US,6,3,3741,1365,0,3.2,0
TXN0006767,2024-01-24 11:55:00,31.27,restaurant,False,US,11,2,1016,1042,1,5.8,0
TXN0005622,2024-01-20 12:30:00,73.34,travel,True,US,13,5,1411,1019,2,0.6,0
TXN0001605,2024-01-06 13:45:00,168.97,online,True,US,15,5,1381,1576,2,18.5,0
TXN0001733,2024-01-07 00:25:00,5.87,grocery,True,CA,2,6,1674,1567,1,12.3,0
TXN0009341,2024-02-02 10:25:00,40.33,gas,True,US,12,4,1771,1495,0,5.4,0
TXN0003812,2024-01-14 05:40:00,17.6,restaurant,True,US,6,6,1653,1657,3,0.6,0
TXN0009624,2024-01-03 16:00:00,1195.4,restaurant,False,RU,4,5,3988,1385,1,3727.4,1
TXN0001761,2024-01-07 02:45:00,13.03,gas,True,US,4,6,1601,148,1,13.6,0
TXN0005401,2024-01-19 18:05:00,79.66,restaurant,True,US,19,4,3814,704,3,13.7,0
TXN0002739,2024-01-10 12:15:00,176.0,grocery,True,US,13,2,1997,953,1,23.5,0
TXN0002472,2024-01-09 14:00:00,49.07,grocery,True,US,15,1,4746,259,3,23.9,0
TXN0006738,2024-01-24 09:30:00,16.24,online,False,US,9,2,2774,1335,2,22.2,0
TXN0006891,2024-01-24 22:15:00,21.13,gas,True,CA,0,2,4946,375,1,16.0,0
TXN0007943,2024-01-28 13:55:00,42.13,gas,True,US,15,6,1141,1582,2,22.7,0
TXN0004206,2024-01-15 14:30:00,33.47,restaurant,True,US,14,0,1424,1539,1,11.5,0
TXN0006371,2024-01-23 02:55:00,421.76,online,True,US,4,1,2102,1237,1,2.3,0
TXN0000232,2024-01-01 19:20:00,48.36,restaurant,False,US,21,0,3536,815,1,5.6,0
TXN0008258,2024-01-29 16:10:00,41.78,restaurant,True,US,18,0,2439,1440,1,27.0,0
TXN0007561,2024-01-27 06:05:00,15.94,online,True,US,8,5,2128,1898,0,4.9,0
TXN0006168,2024-01-22 10:00:00,30.56,retail,True,US,10,0,4009,1541,3,1.9,0
TXN0003596,2024-01-13 11:40:00,19.82,grocery,True,US,11,5,4267,858,0,7.2,0
TXN0006288,2024-01-22 20:00:00,36.2,restaurant,True,US,21,0,4704,1988,0,34.4,0
TXN0004632,2024-01-17 02:00:00,11.29,retail,True,GB,3,2,1667,1356,3,1.9,0
TXN0000125,2024-01-01 10:25:00,50.82,gas,False,CA,11,0,3719,990,0,1.2,0
TXN0007641,2024-01-27 12:45:00,92.88,retail,True,CA,14,5,2340,1795,2,7.7,0
TXN0006229,2024-01-22 15:05:00,28.46,restaurant,True,US,15,0,1907,1283,1,15.8,0
TXN0001296,2024-01-05 12:00:00,5.0,retail,True,US,12,4,1482,838,0,9.7,0
TXN0001976,2024-01-07 20:40:00,3.42,online,True,US,21,6,1695,439,1,23.2,0
TXN0009480,2024-02-02 22:00:00,24.1,retail,True,US,22,4,4778,1295,2,1.9,0
TXN0009581,2024-01-02 18:30:00,0.4,retail,False,RU,3,6,4395,1915,0,2233.3,1
TXN0005750,2024-01-20 23:10:00,52.76,online,True,US,0,5,2911,463,0,7.9,0
TXN0008152,2024-01-29 07:20:00,13.7,grocery,True,US,9,0,4736,1871,1,11.4,0
TXN0003086,2024-01-11 17:10:00,8.21,gas,True,MX,18,3,3946,916,3,1.2,0
TXN0009276,2024-02-02 05:00:00,26.67,retail,True,MX,7,4,1442,260,0,13.5,0
TXN0006882,2024-01-24 21:30:00,85.99,grocery,False,CA,23,2,1256,1290,0,20.8,0
TXN0009305,2024-02-02 07:25:00,34.83,grocery,True,US,9,4,2679,429,6,3.8,0
TXN0007673,2024-01-27 15:25:00,16.01,grocery,False,US,15,5,2954,989,1,19.1,0
TXN0003345,2024-01-12 14:45:00,25.06,grocery,False,US,16,4,1109,892,0,3.0,0
TXN0008172,2024-01-29 09:00:00,22.39,online,True,US,9,0,3460,1530,1,0.7,0
